,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
363,https://api.spotify.com/v1/tracks/7pj6P5WnxkZsw3XRc8eMe1,Count Me Out,7pj6P5WnxkZsw3XRc8eMe1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}]",0.605,0.692,8,-7.45,1,0.446,0.495,0,0.303,0.685,124.84,audio_features,spotify:track:0YeUVm23SAkUruwEx9LWnt,https://api.spotify.com/v1/tracks/0YeUVm23SAkUruwEx9LWnt,https://api.spotify.com/v1/audio-analysis/0YeUVm23SAkUruwEx9LWnt,224466,5
364,https://api.spotify.com/v1/tracks/3tYTyAt1q6BFBiGyYVOLhi,Silent Hill,3tYTyAt1q6BFBiGyYVOLhi,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",0.652,0.67,2,-8.766,1,0.0639,0.225,1.4e-05,0.0804,0.274,91.933,audio_features,spotify:track:5LOiuvbH62YGtnwe6Ltt4T,https://api.spotify.com/v1/tracks/5LOiuvbH62YGtnwe6Ltt4T,https://api.spotify.com/v1/audio-analysis/5LOiuvbH62YGtnwe6Ltt4T,256008,4
365,https://api.spotify.com/v1/tracks/5PPUw4Xo3Hz6rl4GpBfd3c,Savior - Interlude,5PPUw4Xo3Hz6rl4GpBfd3c,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}]",0.574,0.369,1,-8.931,0,0.0814,0.753,0,0.147,0.44,84.975,audio_features,spotify:track:00imgaPlYRrMGn9o83hfmk,https://api.spotify.com/v1/tracks/00imgaPlYRrMGn9o83hfmk,https://api.spotify.com/v1/audio-analysis/00imgaPlYRrMGn9o83hfmk,226011,4
366,https://api.spotify.com/v1/tracks/0YeUVm23SAkUruwEx9LWnt,Savior,0YeUVm23SAkUruwEx9LWnt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1SIw8nXWjvAKeb6Dhh85cz'}, 'href': 'https://api.spotify.com/v1/artists/1SIw8nXWjvAKeb6Dhh85cz', 'id': '1SIw8nXWjvAKeb6Dhh85cz', 'name': 'Sam Dew', 'type': 'artist', 'uri': 'spotify:artist:1SIw8nXWjvAKeb6Dhh85cz'}]",0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,audio_features,spotify:track:3zakx7RAwdkUQlOoQ7SJRt,https://api.spotify.com/v1/tracks/3zakx7RAwdkUQlOoQ7SJRt,https://api.spotify.com/v1/audio-analysis/3zakx7RAwdkUQlOoQ7SJRt,214693,4
367,https://api.spotify.com/v1/tracks/5LOiuvbH62YGtnwe6Ltt4T,Mirror,5LOiuvbH62YGtnwe6Ltt4T,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}]",0.428,0.367,9,-9.905,1,0.0914,0.132,0,0.149,0.174,71.184,audio_features,spotify:track:4xKQtLZn8m2d2KJy13ZujE,https://api.spotify.com/v1/tracks/4xKQtLZn8m2d2KJy13ZujE,https://api.spotify.com/v1/audio-analysis/4xKQtLZn8m2d2KJy13ZujE,379004,4
368,https://api.spotify.com/v1/tracks/00imgaPlYRrMGn9o83hfmk,LOOSE CHANGE,00imgaPlYRrMGn9o83hfmk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}]",0.524,0.233,3,-12.991,0,0.104,0.869,4.59e-06,0.369,0.585,175.805,audio_features,spotify:track:2krESug6AyfOL07tlaGwts,https://api.spotify.com/v1/tracks/2krESug6AyfOL07tlaGwts,https://api.spotify.com/v1/audio-analysis/2krESug6AyfOL07tlaGwts,198005,4
369,https://api.spotify.com/v1/tracks/3zakx7RAwdkUQlOoQ7SJRt,"GRAVITY (FEAT. TYLER, THE CREATOR)",3zakx7RAwdkUQlOoQ7SJRt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5BozIJTTNCufaZpjhy2der'}, 'href': 'https://api.spotify.com/v1/artists/5BozIJTTNCufaZpjhy2der', 'id': '5BozIJTTNCufaZpjhy2der', 'name': 'Dahi', 'type': 'artist', 'uri': 'spotify:artist:5BozIJTTNCufaZpjhy2der'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.443,0.72,7,-3.743,0,0.0733,0.0669,0,0.0909,0.374,89.378,audio_features,spotify:track:6N9U1wkWniSXD4TKD4ln0h,https://api.spotify.com/v1/tracks/6N9U1wkWniSXD4TKD4ln0h,https://api.spotify.com/v1/audio-analysis/6N9U1wkWniSXD4TKD4ln0h,301304,4
370,https://api.spotify.com/v1/tracks/4xKQtLZn8m2d2KJy13ZujE,PRICE OF FAME,4xKQtLZn8m2d2KJy13ZujE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}]",0.783,0.48,3,-9.182,0,0.251,0.258,4.73e-06,0.305,0.364,133.086,audio_features,spotify:track:48oQGynnS8RLiYRFsJ6pDL,https://api.spotify.com/v1/tracks/48oQGynnS8RLiYRFsJ6pDL,https://api.spotify.com/v1/audio-analysis/48oQGynnS8RLiYRFsJ6pDL,198004,4
371,https://api.spotify.com/v1/tracks/2krESug6AyfOL07tlaGwts,GHETTO GATSBY (FEAT. ALICIA KEYS),2krESug6AyfOL07tlaGwts,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa'}, 'href': 'https://api.spotify.com/v1/artists/3DiDSECUqqY1AuBP8qtaIa', 'id': '3DiDSECUqqY1AuBP8qtaIa', 'name': 'Alicia Keys', 'type': 'artist', 'uri': 'spotify:artist:3DiDSECUqqY1AuBP8qtaIa'}]",0.51,0.272,9,-13.763,0,0.0557,0.303,0,0.0958,0.435,143.984,audio_features,spotify:track:2c2tlXfEmLgUNvxngIi1qL,https://api.spotify.com/v1/tracks/2c2tlXfEmLgUNvxngIi1qL,https://api.spotify.com/v1/audio-analysis/2c2tlXfEmLgUNvxngIi1qL,247080,4
372,https://api.spotify.com/v1/tracks/6N9U1wkWniSXD4TKD4ln0h,WASTING TIME (FEAT. DRAKE & THE NEPTUNES),6N9U1wkWniSXD4TKD4ln0h,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0KuF7reCTOZwV7YJnHQqgr'}, 'href': 'https://api.spotify.com/v1/artists/0KuF7reCTOZwV7YJnHQqgr', 'id': '0KuF7reCTOZwV7YJnHQqgr', 'name': 'The Neptunes', 'type': 'artist', 'uri': 'spotify:artist:0KuF7reCTOZwV7YJnHQqgr'}]",0.889,0.489,10,-8.587,0,0.108,0.0209,1.78e-05,0.0814,0.843,93.039,audio_features,spotify:track:01VzuxoBYMAJLObfU0w6dI,https://api.spotify.com/v1/tracks/01VzuxoBYMAJLObfU0w6dI,https://api.spotify.com/v1/audio-analysis/01VzuxoBYMAJLObfU0w6dI,192011,4
373,https://api.spotify.com/v1/tracks/48oQGynnS8RLiYRFsJ6pDL,FYTB (FEAT. JOONY),48oQGynnS8RLiYRFsJ6pDL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0gY0jm6QAzJCAslmZC3T35'}, 'href': 'https://api.spotify.com/v1/artists/0gY0jm6QAzJCAslmZC3T35', 'id': '0gY0jm6QAzJCAslmZC3T35', 'name': 'Joony', 'type': 'artist', 'uri': 'spotify:artist:0gY0jm6QAzJCAslmZC3T35'}]",0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,audio_features,spotify:track:2IlT65thKQQw248mhk2PjQ,https://api.spotify.com/v1/tracks/2IlT65thKQQw248mhk2PjQ,https://api.spotify.com/v1/audio-analysis/2IlT65thKQQw248mhk2PjQ,169014,4
374,https://api.spotify.com/v1/tracks/2c2tlXfEmLgUNvxngIi1qL,DEAD MAN WALKING,2c2tlXfEmLgUNvxngIi1qL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}]",0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,audio_features,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940,4
375,https://api.spotify.com/v1/tracks/01VzuxoBYMAJLObfU0w6dI,ADDICTIONS (FEAT. Tre' Amani),01VzuxoBYMAJLObfU0w6dI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/48Py72qV4J4hzvJXXRDNz0'}, 'href': 'https://api.spotify.com/v1/artists/48Py72qV4J4hzvJXXRDNz0', 'id': '48Py72qV4J4hzvJXXRDNz0', 'name': ""Tre' Amani"", 'type': 'artist', 'uri': 'spotify:artist:48Py72qV4J4hzvJXXRDNz0'}]",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717,4
376,https://api.spotify.com/v1/tracks/2IlT65thKQQw248mhk2PjQ,JACKIE BROWN,2IlT65thKQQw248mhk2PjQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}]",0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,audio_features,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4
377,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,Moscow Mule,6Xom58OOXk2SoU711L2IXO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}]",0.667,0.591,4,-8.456,0,0.033,0.414,0,0.157,0.434,97.565,audio_features,spotify:track:5PSYn0XVImstXPFFDtajEK,https://api.spotify.com/v1/tracks/5PSYn0XVImstXPFFDtajEK,https://api.spotify.com/v1/audio-analysis/5PSYn0XVImstXPFFDtajEK,178265,3
378,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}]",0.782,0.476,1,-10.972,1,0.239,0.0942,2.2e-05,0.162,0.27,135.024,audio_features,spotify:track:6wj7wjtegmkziorQ2tt5Pz,https://api.spotify.com/v1/tracks/6wj7wjtegmkziorQ2tt5Pz,https://api.spotify.com/v1/audio-analysis/6wj7wjtegmkziorQ2tt5Pz,227556,4
379,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,Tarot,41oY4WCTj5kccfesTVFnvN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1'}, 'href': 'https://api.spotify.com/v1/artists/6nVcHLIgY5pE2YCl8ubca1', 'id': '6nVcHLIgY5pE2YCl8ubca1', 'name': 'Jhayco', 'type': 'artist', 'uri': 'spotify:artist:6nVcHLIgY5pE2YCl8ubca1'}]",0.571,0.724,4,-7.871,0,0.134,0.119,4.35e-06,0.423,0.528,76.014,audio_features,spotify:track:4iMzpYxUO5RiZkGmNKRCMh,https://api.spotify.com/v1/tracks/4iMzpYxUO5RiZkGmNKRCMh,https://api.spotify.com/v1/audio-analysis/4iMzpYxUO5RiZkGmNKRCMh,224630,4
380,https://api.spotify.com/v1/tracks/5PSYn0XVImstXPFFDtajEK,Scarred,5PSYn0XVImstXPFFDtajEK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,audio_features,spotify:track:46b23Nj2UftnN8jSWz4VR5,https://api.spotify.com/v1/tracks/46b23Nj2UftnN8jSWz4VR5,https://api.spotify.com/v1/audio-analysis/46b23Nj2UftnN8jSWz4VR5,229938,4
381,https://api.spotify.com/v1/tracks/6wj7wjtegmkziorQ2tt5Pz,Dance Now (feat. Kenny Mason),6wj7wjtegmkziorQ2tt5Pz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7'}, 'href': 'https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7', 'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'type': 'artist', 'uri': 'spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4mwdnO2jZrMmMVrjcHsZBv'}, 'href': 'https://api.spotify.com/v1/artists/4mwdnO2jZrMmMVrjcHsZBv', 'id': '4mwdnO2jZrMmMVrjcHsZBv', 'name': 'Kenny Mason', 'type': 'artist', 'uri': 'spotify:artist:4mwdnO2jZrMmMVrjcHsZBv'}]",0.765,0.501,4,-6.64,0,0.252,0.62,0,0.135,0.721,130.173,audio_features,spotify:track:60pZpM5WjUBQvaQ5E37XW6,https://api.spotify.com/v1/tracks/60pZpM5WjUBQvaQ5E37XW6,https://api.spotify.com/v1/audio-analysis/60pZpM5WjUBQvaQ5E37XW6,235424,4
382,https://api.spotify.com/v1/tracks/4iMzpYxUO5RiZkGmNKRCMh,Kody Blu 31,4iMzpYxUO5RiZkGmNKRCMh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7'}, 'href': 'https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7', 'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'type': 'artist', 'uri': 'spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7'}]",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,audio_features,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4
383,https://api.spotify.com/v1/tracks/46b23Nj2UftnN8jSWz4VR5,Surround Sound (feat. 21 Savage & Baby Tate),46b23Nj2UftnN8jSWz4VR5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7'}, 'href': 'https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7', 'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'type': 'artist', 'uri': 'spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft'}, 'href': 'https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft', 'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'type': 'artist', 'uri': 'spotify:artist:1URnnhqYAYcrqrcwql10ft'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3IJ21966TwNZI24MwZHMu4'}, 'href': 'https://api.spotify.com/v1/artists/3IJ21966TwNZI24MwZHMu4', 'id': '3IJ21966TwNZI24MwZHMu4', 'name': 'Baby Tate', 'type': 'artist', 'uri': 'spotify:artist:3IJ21966TwNZI24MwZHMu4'}]",0.676,0.659,11,-5.123,0,0.0476,0.194,0,0.283,0.595,134.985,audio_features,spotify:track:6ieWL5CLN9WdC875guWtMe,https://api.spotify.com/v1/tracks/6ieWL5CLN9WdC875guWtMe,https://api.spotify.com/v1/audio-analysis/6ieWL5CLN9WdC875guWtMe,193994,4
384,https://api.spotify.com/v1/tracks/60pZpM5WjUBQvaQ5E37XW6,Bruddanem (feat. Lil Durk),60pZpM5WjUBQvaQ5E37XW6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7'}, 'href': 'https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7', 'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'type': 'artist', 'uri': 'spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7'}, 'href': 'https://api.spotify.com/v1/artists/3hcs9uc56yIGFCSy9leWe7', 'id': '3hcs9uc56yIGFCSy9leWe7', 'name': 'Lil Durk', 'type': 'artist', 'uri': 'spotify:artist:3hcs9uc56yIGFCSy9leWe7'}]",0.378,0.504,11,-8.383,1,0.0733,0.111,0.000248,0.113,0.36,78.29,audio_features,spotify:track:2G7q7mDahLOYJL5hgbahk7,https://api.spotify.com/v1/tracks/2G7q7mDahLOYJL5hgbahk7,https://api.spotify.com/v1/audio-analysis/2G7q7mDahLOYJL5hgbahk7,262833,4
385,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,The Color Violet,3azJifCSqg9fRij2yKIbWz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'}, 'href': 'https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg', 'id': '2jku7tDXc6XoB6MO2hFuqg', 'name': 'Tory Lanez', 'type': 'artist', 'uri': 'spotify:artist:2jku7tDXc6XoB6MO2hFuqg'}]",0.728,0.645,1,-5.848,0,0.191,0.0136,0,0.162,0.157,77.007,audio_features,spotify:track:4THNDOymL2SPjujONNHVGW,https://api.spotify.com/v1/tracks/4THNDOymL2SPjujONNHVGW,https://api.spotify.com/v1/audio-analysis/4THNDOymL2SPjujONNHVGW,202563,4
386,https://api.spotify.com/v1/tracks/6ieWL5CLN9WdC875guWtMe,Lady Of Namek,6ieWL5CLN9WdC875guWtMe,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'}, 'href': 'https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg', 'id': '2jku7tDXc6XoB6MO2hFuqg', 'name': 'Tory Lanez', 'type': 'artist', 'uri': 'spotify:artist:2jku7tDXc6XoB6MO2hFuqg'}]",0.487,0.649,2,-8.287,1,0.278,0.0541,0,0.167,0.133,100.034,audio_features,spotify:track:5XaN6ktVaeP0Vg8BDUgezJ,https://api.spotify.com/v1/tracks/5XaN6ktVaeP0Vg8BDUgezJ,https://api.spotify.com/v1/audio-analysis/5XaN6ktVaeP0Vg8BDUgezJ,242500,4
387,https://api.spotify.com/v1/tracks/2G7q7mDahLOYJL5hgbahk7,Sex Songs,2G7q7mDahLOYJL5hgbahk7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'}, 'href': 'https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg', 'id': '2jku7tDXc6XoB6MO2hFuqg', 'name': 'Tory Lanez', 'type': 'artist', 'uri': 'spotify:artist:2jku7tDXc6XoB6MO2hFuqg'}]",0.791,0.506,8,-7.138,1,0.113,0.0208,0,0.0962,0.5,161.074,audio_features,spotify:track:6NrB2hKwlyVfFY8qhKc8U6,https://api.spotify.com/v1/tracks/6NrB2hKwlyVfFY8qhKc8U6,https://api.spotify.com/v1/audio-analysis/6NrB2hKwlyVfFY8qhKc8U6,145918,4
388,https://api.spotify.com/v1/tracks/4THNDOymL2SPjujONNHVGW,Hennessy Memories,4THNDOymL2SPjujONNHVGW,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'}, 'href': 'https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg', 'id': '2jku7tDXc6XoB6MO2hFuqg', 'name': 'Tory Lanez', 'type': 'artist', 'uri': 'spotify:artist:2jku7tDXc6XoB6MO2hFuqg'}]",0.837,0.463,7,-9.255,1,0.0627,0.264,0,0.156,0.504,98.015,audio_features,spotify:track:4XpEKhMJYM5u0ftbXYGodA,https://api.spotify.com/v1/tracks/4XpEKhMJYM5u0ftbXYGodA,https://api.spotify.com/v1/audio-analysis/4XpEKhMJYM5u0ftbXYGodA,259000,4
