,preview_url,external_urls,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
771,,{'spotify': 'https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA'},https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,Talking Body,2tpfxAXiI52znho4WE3XFA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK'}, 'href': 'https://api.spotify.com/v1/artists/4NHQUGzhtTLFvgF5SZesLK', 'id': '4NHQUGzhtTLFvgF5SZesLK', 'name': 'Tove Lo', 'type': 'artist', 'uri': 'spotify:artist:4NHQUGzhtTLFvgF5SZesLK'}]",0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,audio_features,2tpfxAXiI52znho4WE3XFA,spotify:track:2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,238427,4,
772,,{'spotify': 'https://open.spotify.com/track/7vS3Y0IKjde7Xg85LWIEdP'},https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,Problem,7vS3Y0IKjde7Xg85LWIEdP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'}, 'href': 'https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR', 'id': '66CXWjxzNUsdJxJ2JdwvnR', 'name': 'Ariana Grande', 'type': 'artist', 'uri': 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5yG7ZAZafVaAlMTeBybKAL'}, 'href': 'https://api.spotify.com/v1/artists/5yG7ZAZafVaAlMTeBybKAL', 'id': '5yG7ZAZafVaAlMTeBybKAL', 'name': 'Iggy Azalea', 'type': 'artist', 'uri': 'spotify:artist:5yG7ZAZafVaAlMTeBybKAL'}]",0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.021,audio_features,7vS3Y0IKjde7Xg85LWIEdP,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,193920,4,
773,,{'spotify': 'https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn'},https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'}, 'href': 'https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR', 'id': '66CXWjxzNUsdJxJ2JdwvnR', 'name': 'Ariana Grande', 'type': 'artist', 'uri': 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}]",0.486,0.712,1,-4.388,0,0.0328,0.00936,0,0.0764,0.244,99.128,audio_features,5J4ZkQpzMUFojo1CtAZYpn,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,236133,4,
774,,{'spotify': 'https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81'},https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}]",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4,
775,https://p.scdn.co/mp3-preview/2f4140a7d5f11b712679115c4b5feb439543dcbb?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/45O0tUN9Bh6LH4eNxQ07AT'},https://api.spotify.com/v1/tracks/45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,45O0tUN9Bh6LH4eNxQ07AT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6S0dmVVn4udvppDhZIWxCr'}, 'href': 'https://api.spotify.com/v1/artists/6S0dmVVn4udvppDhZIWxCr', 'id': '6S0dmVVn4udvppDhZIWxCr', 'name': 'Sean Kingston', 'type': 'artist', 'uri': 'spotify:artist:6S0dmVVn4udvppDhZIWxCr'}]",0.734,0.639,1,-3.241,1,0.0316,0.0348,0,0.102,0.836,121.212,audio_features,45O0tUN9Bh6LH4eNxQ07AT,spotify:track:45O0tUN9Bh6LH4eNxQ07AT,https://api.spotify.com/v1/tracks/45O0tUN9Bh6LH4eNxQ07AT,https://api.spotify.com/v1/audio-analysis/45O0tUN9Bh6LH4eNxQ07AT,201653,4,
776,https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/22UDw8rSfLbUsaAGTXQ4Z8'},https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5T0MSzX9RC5NA6gAI6irSn'}, 'href': 'https://api.spotify.com/v1/artists/5T0MSzX9RC5NA6gAI6irSn', 'id': '5T0MSzX9RC5NA6gAI6irSn', 'name': 'Estelle', 'type': 'artist', 'uri': 'spotify:artist:5T0MSzX9RC5NA6gAI6irSn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4,
777,https://p.scdn.co/mp3-preview/d33396175c666bd21031d96270b4cd015b6f5713?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/6jg5SRvdGxvJ0DzNV0UqEK'},https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,6jg5SRvdGxvJ0DzNV0UqEK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa'}, 'href': 'https://api.spotify.com/v1/artists/2KsP6tYLJlTBvSUxnwlVWa', 'id': '2KsP6tYLJlTBvSUxnwlVWa', 'name': 'Mike Posner', 'type': 'artist', 'uri': 'spotify:artist:2KsP6tYLJlTBvSUxnwlVWa'}]",0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,audio_features,6jg5SRvdGxvJ0DzNV0UqEK,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/audio-analysis/6jg5SRvdGxvJ0DzNV0UqEK,196813,4,
778,https://p.scdn.co/mp3-preview/f79a75b1cff85615e895fe88b52fa592e97ccd3f?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/1x80xTzSL7pok3M5JC3oJz'},https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,human,1x80xTzSL7pok3M5JC3oJz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6'}, 'href': 'https://api.spotify.com/v1/artists/7H55rcKCfwqkyDFH9wpKM6', 'id': '7H55rcKCfwqkyDFH9wpKM6', 'name': 'Christina Perri', 'type': 'artist', 'uri': 'spotify:artist:7H55rcKCfwqkyDFH9wpKM6'}]",0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,audio_features,1x80xTzSL7pok3M5JC3oJz,spotify:track:1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/audio-analysis/1x80xTzSL7pok3M5JC3oJz,250707,4,
779,https://p.scdn.co/mp3-preview/b64e83597557028b2802cba7799ba6fa365e9b14?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3JjnGLK8IxkNLvo8Lb3KOM'},https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,18,3JjnGLK8IxkNLvo8Lb3KOM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq'}, 'href': 'https://api.spotify.com/v1/artists/4AK6F7OLvEQ5QYCBNiQWHq', 'id': '4AK6F7OLvEQ5QYCBNiQWHq', 'name': 'One Direction', 'type': 'artist', 'uri': 'spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq'}]",0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,audio_features,3JjnGLK8IxkNLvo8Lb3KOM,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/audio-analysis/3JjnGLK8IxkNLvo8Lb3KOM,248360,4,
780,,{'spotify': 'https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC'},https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,0uqPG793dkDDN7sCUJJIVC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS'}, 'href': 'https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS', 'id': '1yxSLGMDHlW21z4YXirZDS', 'name': 'Black Eyed Peas', 'type': 'artist', 'uri': 'spotify:artist:1yxSLGMDHlW21z4YXirZDS'}]",0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,spotify:track:0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,
781,,{'spotify': 'https://open.spotify.com/track/3qK8x4GZcIkzTz9JEqvIF5'},https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5,Let's Get It Started - Spike Mix,3qK8x4GZcIkzTz9JEqvIF5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS'}, 'href': 'https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS', 'id': '1yxSLGMDHlW21z4YXirZDS', 'name': 'Black Eyed Peas', 'type': 'artist', 'uri': 'spotify:artist:1yxSLGMDHlW21z4YXirZDS'}]",0.785,0.794,2,-2.197,1,0.113,0.103,0,0.196,0.783,105,audio_features,3qK8x4GZcIkzTz9JEqvIF5,spotify:track:3qK8x4GZcIkzTz9JEqvIF5,https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5,https://api.spotify.com/v1/audio-analysis/3qK8x4GZcIkzTz9JEqvIF5,217213,4,
782,https://p.scdn.co/mp3-preview/07fb66554af09f90798cadd77255c35df6dda8f4?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo'},https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu'}, 'href': 'https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu', 'id': '4sTQVOfp9vEMCemLw50sbu', 'name': 'Galantis', 'type': 'artist', 'uri': 'spotify:artist:4sTQVOfp9vEMCemLw50sbu'}]",0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074,4,
783,https://p.scdn.co/mp3-preview/142a5e572bed7e1e646c835a1ea426997b7f3ff8?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/4dTaAiV9xFFCxnPur9c9yL'},https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL,Memories (feat. Kid Cudi),4dTaAiV9xFFCxnPur9c9yL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu'}, 'href': 'https://api.spotify.com/v1/artists/0fA0VVWsXO9YnASrzqfmYu', 'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'type': 'artist', 'uri': 'spotify:artist:0fA0VVWsXO9YnASrzqfmYu'}]",0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4dTaAiV9xFFCxnPur9c9yL,spotify:track:4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/audio-analysis/4dTaAiV9xFFCxnPur9c9yL,210093,4,
784,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk'},https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,7 Years,5kqIPrATaCc2LqxVWzQGbk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7'}, 'href': 'https://api.spotify.com/v1/artists/25u4wHJWxCA9vO0CzxAbK7', 'id': '25u4wHJWxCA9vO0CzxAbK7', 'name': 'Lukas Graham', 'type': 'artist', 'uri': 'spotify:artist:25u4wHJWxCA9vO0CzxAbK7'}]",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,
785,https://p.scdn.co/mp3-preview/95aa25022c222983a5e0ca0bcdbac26c5e5c9aab?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5JDcQAztvZTIkrWoZihgvC'},https://api.spotify.com/v1/tracks/5JDcQAztvZTIkrWoZihgvC,A Drop in the Ocean,5JDcQAztvZTIkrWoZihgvC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6CmXhyslohOFRJMtPpRm4O'}, 'href': 'https://api.spotify.com/v1/artists/6CmXhyslohOFRJMtPpRm4O', 'id': '6CmXhyslohOFRJMtPpRm4O', 'name': 'Ron Pope', 'type': 'artist', 'uri': 'spotify:artist:6CmXhyslohOFRJMtPpRm4O'}]",0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,audio_features,5JDcQAztvZTIkrWoZihgvC,spotify:track:5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/tracks/5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/audio-analysis/5JDcQAztvZTIkrWoZihgvC,220239,3,
786,https://p.scdn.co/mp3-preview/3c2add27d21cd7e50502dcc5261630dad106bcae?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/58jx3tTuDuzHysC77c0AQd'},https://api.spotify.com/v1/tracks/58jx3tTuDuzHysC77c0AQd,Hold My Hand,58jx3tTuDuzHysC77c0AQd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO'}, 'href': 'https://api.spotify.com/v1/artists/4ScCswdRlyA23odg9thgIO', 'id': '4ScCswdRlyA23odg9thgIO', 'name': 'Jess Glynne', 'type': 'artist', 'uri': 'spotify:artist:4ScCswdRlyA23odg9thgIO'}]",0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977,audio_features,58jx3tTuDuzHysC77c0AQd,spotify:track:58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/tracks/58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/audio-analysis/58jx3tTuDuzHysC77c0AQd,227344,4,
787,,{'spotify': 'https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK'},https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR'}, 'href': 'https://api.spotify.com/v1/artists/2wUjUUtkb5lvLKcGKsKqsR', 'id': '2wUjUUtkb5lvLKcGKsKqsR', 'name': 'Alessia Cara', 'type': 'artist', 'uri': 'spotify:artist:2wUjUUtkb5lvLKcGKsKqsR'}]",0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,audio_features,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,230227,4,
788,https://p.scdn.co/mp3-preview/44a403f99aefaa4c055d257f9fd09e413a9c16e9?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf'},https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,Love Song,4E6cwWJWZw2zWf7VFbH7wf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM'}, 'href': 'https://api.spotify.com/v1/artists/2Sqr0DXoaYABbjBo9HaMkM', 'id': '2Sqr0DXoaYABbjBo9HaMkM', 'name': 'Sara Bareilles', 'type': 'artist', 'uri': 'spotify:artist:2Sqr0DXoaYABbjBo9HaMkM'}]",0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,audio_features,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4,
789,,{'spotify': 'https://open.spotify.com/track/273dCMFseLcVsoSWx59IoE'},https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE,Bad Blood,273dCMFseLcVsoSWx59IoE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,audio_features,273dCMFseLcVsoSWx59IoE,spotify:track:273dCMFseLcVsoSWx59IoE,https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE,https://api.spotify.com/v1/audio-analysis/273dCMFseLcVsoSWx59IoE,211933,4,
790,,{'spotify': 'https://open.spotify.com/track/0yGfxx8fzZmc6RwIaDJ5F9'},https://api.spotify.com/v1/tracks/0yGfxx8fzZmc6RwIaDJ5F9,Need You Now,0yGfxx8fzZmc6RwIaDJ5F9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA'}, 'href': 'https://api.spotify.com/v1/artists/32WkQRZEVKSzVAAYqukAEA', 'id': '32WkQRZEVKSzVAAYqukAEA', 'name': 'Lady A', 'type': 'artist', 'uri': 'spotify:artist:32WkQRZEVKSzVAAYqukAEA'}]",0.584,0.575,4,-7.759,1,0.0302,0.0044,2.03e-05,0.286,0.31,107.908,audio_features,0yGfxx8fzZmc6RwIaDJ5F9,spotify:track:0yGfxx8fzZmc6RwIaDJ5F9,https://api.spotify.com/v1/tracks/0yGfxx8fzZmc6RwIaDJ5F9,https://api.spotify.com/v1/audio-analysis/0yGfxx8fzZmc6RwIaDJ5F9,231307,4,
791,https://p.scdn.co/mp3-preview/0260c33a9f31bd4d2422b870371f7fda6312f2af?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/4z7gh3aIZV9arbL9jJSc5J'},https://api.spotify.com/v1/tracks/4z7gh3aIZV9arbL9jJSc5J,Ghost,4z7gh3aIZV9arbL9jJSc5J,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7nDsS0l5ZAzMedVRKPP8F1'}, 'href': 'https://api.spotify.com/v1/artists/7nDsS0l5ZAzMedVRKPP8F1', 'id': '7nDsS0l5ZAzMedVRKPP8F1', 'name': 'Ella Henderson', 'type': 'artist', 'uri': 'spotify:artist:7nDsS0l5ZAzMedVRKPP8F1'}]",0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,audio_features,4z7gh3aIZV9arbL9jJSc5J,spotify:track:4z7gh3aIZV9arbL9jJSc5J,https://api.spotify.com/v1/tracks/4z7gh3aIZV9arbL9jJSc5J,https://api.spotify.com/v1/audio-analysis/4z7gh3aIZV9arbL9jJSc5J,213213,4,
792,,{'spotify': 'https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN'},https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,Promiscuous,2gam98EZKrF9XuOkU13ApN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jw70GZXlAI8QzWeY2bgRc'}, 'href': 'https://api.spotify.com/v1/artists/2jw70GZXlAI8QzWeY2bgRc', 'id': '2jw70GZXlAI8QzWeY2bgRc', 'name': 'Nelly Furtado', 'type': 'artist', 'uri': 'spotify:artist:2jw70GZXlAI8QzWeY2bgRc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ'}, 'href': 'https://api.spotify.com/v1/artists/5Y5TRrQiqgUO4S36tzjIRZ', 'id': '5Y5TRrQiqgUO4S36tzjIRZ', 'name': 'Timbaland', 'type': 'artist', 'uri': 'spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ'}]",0.808,0.97,10,-6.098,0,0.0504,0.0573,6.17e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4,
793,https://p.scdn.co/mp3-preview/d01bb6b4b9952d95d2609632474cda8e632e044d?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn'},https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx'}, 'href': 'https://api.spotify.com/v1/artists/3YQKmKGau1PzlVlkL1iodx', 'id': '3YQKmKGau1PzlVlkL1iodx', 'name': 'Twenty One Pilots', 'type': 'artist', 'uri': 'spotify:artist:3YQKmKGau1PzlVlkL1iodx'}]",0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,
794,,{'spotify': 'https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF'},https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,Sorry,09CtPGIpYB4BrO8qb1RGsF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'}, 'href': 'https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s', 'id': '1uNFoZAHBGtllmzznpCI3s', 'name': 'Justin Bieber', 'type': 'artist', 'uri': 'spotify:artist:1uNFoZAHBGtllmzznpCI3s'}]",0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4,
